Name,identifier,Model Specific Name,Model Specific Description,CRM Path,used by,Total_Turtle
[MOD.1] Person_fie_97_Languages,person_97_languages,Languages,This field is used to record language(s) known by the documented person.,--> SRP1_used_language --> E56[97_1],Swiss Art Research Infrastructure,"<https://example.org/actor/E21> a crm:E21_Person ;
sari:SRP1_used_language <https://example.org/language/fie_97_1> .

<https://example.org/language/fie_97_1> a crm:E56_Language ."
